2024-05-24 21:07:35,292 INFO    StreamThr :3608 [internal.py:wandb_internal():85] W&B internal server running at pid: 3608, started at: 2024-05-24 21:07:35.290677
2024-05-24 21:07:39,565 DEBUG   HandlerThread:3608 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.7', 'heartbeatAt': '2024-05-24T14:07:39.239318', 'startedAt': '2024-05-24T14:07:35.263638', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/hasnanmr/classification_trashnet.git', 'commit': 'cea1a2232bb634cd198ad7a77f534a40dc0f042a'}, 'email': 'hasnan.mhr@gmail.com', 'root': 'D:/classification_test', 'host': 'HasnanRamadhan', 'username': 'Hasnan Ramadhan', 'executable': 'd:\\classification_test\\.venv\\Scripts\\python.exe', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2400.0, 'min': 0.0, 'max': 2400.0}, 'cpu_freq_per_core': [{'current': 2400.0, 'min': 0.0, 'max': 2400.0}], 'disk': {'/': {'total': 468.74999618530273, 'used': 144.39897537231445}}, 'gpu': 'NVIDIA GeForce RTX 4050 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4050 Laptop GPU', 'memory_total': 6439305216}], 'memory': {'total': 15.731315612792969}}
2024-05-24 21:07:39,565 INFO    HandlerThread:3608 [system_monitor.py:probe():224] Finished collecting system info
2024-05-24 21:07:39,565 INFO    HandlerThread:3608 [system_monitor.py:probe():227] Publishing system info
2024-05-24 21:07:39,565 INFO    HandlerThread:3608 [system_monitor.py:probe():229] Finished publishing system info
2024-05-24 21:07:39,633 DEBUG   SenderThread:3608 [sender.py:send():378] send: files
2024-05-24 21:07:39,633 INFO    SenderThread:3608 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-24 21:07:40,202 DEBUG   wandb-upload_0:3608 [internal_api.py:upload_file():2730] upload_file: https://storage.googleapis.com/wandb-production.appspot.com/hasnanmr/trashnet-classification/3tv27o8t/wandb-metadata.json?Expires=1716646060&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=D1ubTggOYmmxjxc3WBPUvoSoj6tu3nySISEeLcQx3bYC9qumYUVeVRglnCg%2BuOd0uav0gLOLLVE%2BoBmShhnIp4u1k1VcSd8FsKm7pL%2BLDRZbqbrO0tt4ttVDCqFDQxOgOR%2BfCdLzbpoFngakLhOnu3wvfQFEk7wJx2oyOredxtQuzaZ%2Fjot1clyiAD9dr7r%2Br1cE8hY8nhHd97m%2Bg0z%2FMqglGQ7QLBvCpIypfWkd%2Bs0ttm%2B2JkCAfagINyQ5AIFmzaqr4D4kOJIGgg6xYQ7xRNBLF4ax7eCXRXpRUeV%2FPb9LJHARSpyuBHOerZoGv5lydku0O1UOEYo8B1OPkOmtXg%3D%3D
2024-05-24 21:07:40,241 INFO    FPStatsThread:3608 [file_pusher.py:_file_pusher_stats():85] FilePusher stats: {'wandb-metadata.json': FileStats(deduped=False, total=1413, uploaded=0, failed=False, artifact_file=False)}
2024-05-24 21:07:40,267 INFO    Thread-16 :3608 [dir_watcher.py:_on_file_created():271] file/dir created: d:\classification_test\wandb\run-20240524_210735-3tv27o8t\files\wandb-metadata.json
2024-05-24 21:07:41,000 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: python_packages
2024-05-24 21:07:41,011 DEBUG   SenderThread:3608 [sender.py:send_request():405] send_request: python_packages
2024-05-24 21:07:41,015 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: status_report
2024-05-24 21:07:41,161 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: stop_status
2024-05-24 21:07:41,162 DEBUG   SenderThread:3608 [sender.py:send_request():405] send_request: stop_status
2024-05-24 21:07:41,189 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] send: b'POST /graphql HTTP/1.1\r\nHost: api.wandb.ai\r\nUser-Agent: W&B Internal Client 0.17.0\r\nAccept-Encoding: gzip, deflate\r\nAccept: */*\r\nConnection: keep-alive\r\nContent-Length: 316\r\nContent-Type: application/json\r\nAuthorization: Basic YXBpOjc5YTY3MjZkMmNkMmFjMWRmODBjMDUyNTNhMmU4YWZmMzI3MTU3OTY=\r\n\r\n'
2024-05-24 21:07:41,211 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] send: b'{"query": "query RunStoppedStatus($projectName: String, $entityName: String, $runId: String!) {\\n  project(name: $projectName, entityName: $entityName) {\\n    run(name: $runId) {\\n      stopped\\n    }\\n  }\\n}\\n", "variables": {"projectName": "trashnet-classification", "entityName": "hasnanmr", "runId": "3tv27o8t"}}'
2024-05-24 21:07:41,257 INFO    FPStatsThread:3608 [file_pusher.py:_file_pusher_stats():85] FilePusher stats: {'wandb-metadata.json': FileStats(deduped=False, total=1413, uploaded=0, failed=False, artifact_file=False)}
2024-05-24 21:07:41,772 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] reply: 'HTTP/1.1 200 OK\r\n'
2024-05-24 21:07:41,805 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: Content-Encoding: gzip
2024-05-24 21:07:41,806 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:41,810 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: Content-Type: application/json; charset=utf-8
2024-05-24 21:07:41,820 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: Vary: Origin
2024-05-24 21:07:41,819 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-24 21:07:41,820 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: X-Content-Type-Options: nosniff
2024-05-24 21:07:41,823 INFO    Thread-16 :3608 [dir_watcher.py:_on_file_created():271] file/dir created: d:\classification_test\wandb\run-20240524_210735-3tv27o8t\files\requirements.txt
2024-05-24 21:07:41,824 INFO    HandlerThread:3608 [system_monitor.py:finish():203] Stopping system monitor
2024-05-24 21:07:41,824 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: X-Ratelimit-Limit: 750
2024-05-24 21:07:41,826 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-24 21:07:41,828 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: X-Ratelimit-Remaining: 742
2024-05-24 21:07:41,851 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: Date: Fri, 24 May 2024 14:07:41 GMT
2024-05-24 21:07:41,851 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: Via: 1.1 google
2024-05-24 21:07:41,851 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] send: b'PUT /wandb-production.appspot.com/hasnanmr/trashnet-classification/3tv27o8t/wandb-metadata.json?Expires=1716646060&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=D1ubTggOYmmxjxc3WBPUvoSoj6tu3nySISEeLcQx3bYC9qumYUVeVRglnCg%2BuOd0uav0gLOLLVE%2BoBmShhnIp4u1k1VcSd8FsKm7pL%2BLDRZbqbrO0tt4ttVDCqFDQxOgOR%2BfCdLzbpoFngakLhOnu3wvfQFEk7wJx2oyOredxtQuzaZ%2Fjot1clyiAD9dr7r%2Br1cE8hY8nhHd97m%2Bg0z%2FMqglGQ7QLBvCpIypfWkd%2Bs0ttm%2B2JkCAfagINyQ5AIFmzaqr4D4kOJIGgg6xYQ7xRNBLF4ax7eCXRXpRUeV%2FPb9LJHARSpyuBHOerZoGv5lydku0O1UOEYo8B1OPkOmtXg%3D%3D HTTP/1.1\r\nHost: storage.googleapis.com\r\nUser-Agent: python-requests/2.31.0\r\nAccept-Encoding: gzip, deflate\r\nAccept: */*\r\nConnection: keep-alive\r\nContent-Length: 1413\r\n\r\n'
2024-05-24 21:07:41,852 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000
2024-05-24 21:07:41,852 DEBUG   SenderThread:3608 [internal_api.py:httpclient_log():144] header: Transfer-Encoding: chunked
2024-05-24 21:07:41,828 INFO    HandlerThread:3608 [interfaces.py:finish():200] Joined cpu monitor
2024-05-24 21:07:41,829 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-24 21:07:41,854 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] send: b'{\r\n    "os": "Windows-10-10.0.22631-SP0",\r\n    "python": "3.11.7",\r\n    "heartbeatAt": "2024-05-24T14:07:39.239318",\r\n    "startedAt": "2024-05-24T14:07:35.263638",\r\n    "docker": null,\r\n    "cuda": null,\r\n    "args": [],\r\n    "state": "running",\r\n    "program": "<python with no main file>",\r\n    "codePathLocal": null,\r\n    "git": {\r\n        "remote": "https://github.com/hasnanmr/classification_trashnet.git",\r\n        "commit": "cea1a2232bb634cd198ad7a77f534a40dc0f042a"\r\n    },\r\n    "email": "hasnan.mhr@gmail.com",\r\n    "root": "D:/classification_test",\r\n    "host": "HasnanRamadhan",\r\n    "username": "Hasnan Ramadhan",\r\n    "executable": "d:\\\\classification_test\\\\.venv\\\\Scripts\\\\python.exe",\r\n    "cpu_count": 14,\r\n    "cpu_count_logical": 20,\r\n    "cpu_freq": {\r\n        "current": 2400.0,\r\n        "min": 0.0,\r\n        "max": 2400.0\r\n    },\r\n    "cpu_freq_per_core": [\r\n        {\r\n            "current": 2400.0,\r\n            "min": 0.0,\r\n            "max": 2400.0\r\n        }\r\n    ],\r\n    "disk": {\r\n        "/": {\r\n            "total": 468.74999618530273,\r\n            "used": 144.39897537231445\r\n        }\r\n    },\r\n    "gpu": "NVIDIA GeForce RTX 4050 Laptop GPU",\r\n    "gpu_count": 1,\r\n    "gpu_devices": [\r\n        {\r\n            "name": "NVIDIA GeForce RTX 4050 Laptop GPU",\r\n            "memory_total": 6439305216\r\n        }\r\n    ],\r\n    "memory": {\r\n        "total": 15.731315612792969\r\n    }\r\n}\r\n'
2024-05-24 21:07:41,855 DEBUG   SenderThread:3608 [sender.py:send():378] send: telemetry
2024-05-24 21:07:41,856 INFO    HandlerThread:3608 [interfaces.py:finish():200] Joined disk monitor
2024-05-24 21:07:41,857 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-24 21:07:42,268 INFO    FPStatsThread:3608 [file_pusher.py:_file_pusher_stats():85] FilePusher stats: {'wandb-metadata.json': FileStats(deduped=False, total=1413, uploaded=1413, failed=False, artifact_file=False)}
2024-05-24 21:07:42,270 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] reply: 'HTTP/1.1 200 OK\r\n'
2024-05-24 21:07:42,309 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: ETag: "296655cb20342f06268b94c6a2511e1b"
2024-05-24 21:07:42,310 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: x-goog-generation: 1716559662071107
2024-05-24 21:07:42,310 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: x-goog-metageneration: 1
2024-05-24 21:07:42,311 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: x-goog-hash: crc32c=VFYJmg==
2024-05-24 21:07:42,311 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: x-goog-hash: md5=KWZVyyA0LwYmi5TGolEeGw==
2024-05-24 21:07:42,311 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: x-goog-stored-content-length: 1413
2024-05-24 21:07:42,311 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: x-goog-stored-content-encoding: identity
2024-05-24 21:07:42,332 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: Vary: Origin
2024-05-24 21:07:42,333 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: X-GUploader-UploadID: ABPtcPrZv_XNZkmrDQ0rqrHbAEgQmqeH_c6LaD4dTIrBZKYRcIQAqRauFbfECXVsIwCwu7-NmkQ
2024-05-24 21:07:42,333 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: Content-Length: 0
2024-05-24 21:07:42,333 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: Date: Fri, 24 May 2024 14:07:42 GMT
2024-05-24 21:07:42,333 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: Server: UploadServer
2024-05-24 21:07:42,333 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: Content-Type: text/html; charset=UTF-8
2024-05-24 21:07:42,333 DEBUG   wandb-upload_0:3608 [internal_api.py:httpclient_log():144] header: Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000
2024-05-24 21:07:42,334 DEBUG   wandb-upload_0:3608 [internal_api.py:upload_file():2735] upload_file: https://storage.googleapis.com/wandb-production.appspot.com/hasnanmr/trashnet-classification/3tv27o8t/wandb-metadata.json?Expires=1716646060&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=D1ubTggOYmmxjxc3WBPUvoSoj6tu3nySISEeLcQx3bYC9qumYUVeVRglnCg%2BuOd0uav0gLOLLVE%2BoBmShhnIp4u1k1VcSd8FsKm7pL%2BLDRZbqbrO0tt4ttVDCqFDQxOgOR%2BfCdLzbpoFngakLhOnu3wvfQFEk7wJx2oyOredxtQuzaZ%2Fjot1clyiAD9dr7r%2Br1cE8hY8nhHd97m%2Bg0z%2FMqglGQ7QLBvCpIypfWkd%2Bs0ttm%2B2JkCAfagINyQ5AIFmzaqr4D4kOJIGgg6xYQ7xRNBLF4ax7eCXRXpRUeV%2FPb9LJHARSpyuBHOerZoGv5lydku0O1UOEYo8B1OPkOmtXg%3D%3D complete
2024-05-24 21:07:42,337 INFO    wandb-upload_0:3608 [upload_job.py:push():130] Uploaded file C:\Users\HASNAN~1\AppData\Local\Temp\tmpecw9aw8rwandb\pdcpuyj8-wandb-metadata.json
2024-05-24 21:07:42,340 INFO    HandlerThread:3608 [interfaces.py:finish():200] Joined gpu monitor
2024-05-24 21:07:42,340 INFO    HandlerThread:3608 [interfaces.py:finish():200] Joined memory monitor
2024-05-24 21:07:42,340 INFO    HandlerThread:3608 [interfaces.py:finish():200] Joined network monitor
2024-05-24 21:07:42,341 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: resume
2024-05-24 21:07:42,341 INFO    HandlerThread:3608 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-24 21:07:42,341 INFO    HandlerThread:3608 [system_monitor.py:start():194] Starting system monitor
2024-05-24 21:07:42,343 INFO    SystemMonitor:3608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-24 21:07:42,344 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:42,344 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-24 21:07:42,344 INFO    HandlerThread:3608 [system_monitor.py:finish():203] Stopping system monitor
2024-05-24 21:07:42,345 WARNING HandlerThread:3608 [interfaces.py:finish():205] Failed to finish cpu monitoring: cannot join thread before it is started
2024-05-24 21:07:42,346 INFO    SystemMonitor:3608 [interfaces.py:start():188] Started cpu monitoring
2024-05-24 21:07:42,347 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-24 21:07:42,347 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-24 21:07:42,347 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-24 21:07:42,348 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: resume
2024-05-24 21:07:42,350 INFO    HandlerThread:3608 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-24 21:07:42,350 INFO    HandlerThread:3608 [system_monitor.py:start():194] Starting system monitor
2024-05-24 21:07:42,373 INFO    SystemMonitor:3608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-24 21:07:42,374 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:42,378 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-24 21:07:42,378 INFO    HandlerThread:3608 [system_monitor.py:finish():203] Stopping system monitor
2024-05-24 21:07:42,378 WARNING HandlerThread:3608 [interfaces.py:finish():205] Failed to finish cpu monitoring: cannot join thread before it is started
2024-05-24 21:07:42,401 INFO    SystemMonitor:3608 [interfaces.py:start():188] Started cpu monitoring
2024-05-24 21:07:42,402 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-24 21:07:42,402 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-24 21:07:42,402 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-24 21:07:42,403 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: resume
2024-05-24 21:07:42,403 INFO    HandlerThread:3608 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-24 21:07:42,404 INFO    HandlerThread:3608 [system_monitor.py:start():194] Starting system monitor
2024-05-24 21:07:42,405 INFO    SystemMonitor:3608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-24 21:07:42,405 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:42,408 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-24 21:07:42,408 INFO    HandlerThread:3608 [system_monitor.py:finish():203] Stopping system monitor
2024-05-24 21:07:42,409 WARNING HandlerThread:3608 [interfaces.py:finish():205] Failed to finish cpu monitoring: cannot join thread before it is started
2024-05-24 21:07:42,411 INFO    SystemMonitor:3608 [interfaces.py:start():188] Started cpu monitoring
2024-05-24 21:07:42,412 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-24 21:07:42,412 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-24 21:07:42,412 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-24 21:07:42,413 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: resume
2024-05-24 21:07:42,413 INFO    HandlerThread:3608 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-24 21:07:42,413 INFO    HandlerThread:3608 [system_monitor.py:start():194] Starting system monitor
2024-05-24 21:07:42,413 INFO    SystemMonitor:3608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-24 21:07:42,431 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:42,432 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-24 21:07:42,432 INFO    HandlerThread:3608 [system_monitor.py:finish():203] Stopping system monitor
2024-05-24 21:07:42,432 WARNING HandlerThread:3608 [interfaces.py:finish():205] Failed to finish cpu monitoring: cannot join thread before it is started
2024-05-24 21:07:42,443 INFO    SystemMonitor:3608 [interfaces.py:start():188] Started cpu monitoring
2024-05-24 21:07:42,443 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-24 21:07:42,443 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-24 21:07:42,443 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-24 21:07:42,443 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: resume
2024-05-24 21:07:42,443 INFO    HandlerThread:3608 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-24 21:07:42,443 INFO    HandlerThread:3608 [system_monitor.py:start():194] Starting system monitor
2024-05-24 21:07:42,443 INFO    SystemMonitor:3608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-24 21:07:42,450 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:42,456 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-24 21:07:42,456 INFO    HandlerThread:3608 [system_monitor.py:finish():203] Stopping system monitor
2024-05-24 21:07:42,456 WARNING HandlerThread:3608 [interfaces.py:finish():205] Failed to finish cpu monitoring: cannot join thread before it is started
2024-05-24 21:07:42,467 INFO    SystemMonitor:3608 [interfaces.py:start():188] Started cpu monitoring
2024-05-24 21:07:42,469 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-24 21:07:42,469 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-24 21:07:42,470 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-24 21:07:42,473 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: resume
2024-05-24 21:07:42,474 INFO    HandlerThread:3608 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-24 21:07:42,474 INFO    HandlerThread:3608 [system_monitor.py:start():194] Starting system monitor
2024-05-24 21:07:42,481 INFO    SystemMonitor:3608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-24 21:07:42,482 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:42,483 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-24 21:07:42,484 INFO    HandlerThread:3608 [system_monitor.py:finish():203] Stopping system monitor
2024-05-24 21:07:42,484 WARNING HandlerThread:3608 [interfaces.py:finish():205] Failed to finish cpu monitoring: cannot join thread before it is started
2024-05-24 21:07:42,486 INFO    SystemMonitor:3608 [interfaces.py:start():188] Started cpu monitoring
2024-05-24 21:07:42,486 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-24 21:07:42,487 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-24 21:07:42,490 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-24 21:07:42,494 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: resume
2024-05-24 21:07:42,494 INFO    HandlerThread:3608 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-24 21:07:42,494 INFO    HandlerThread:3608 [system_monitor.py:start():194] Starting system monitor
2024-05-24 21:07:42,496 INFO    SystemMonitor:3608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-24 21:07:42,497 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:42,498 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-05-24 21:07:42,524 INFO    SystemMonitor:3608 [interfaces.py:start():188] Started cpu monitoring
2024-05-24 21:07:42,524 INFO    HandlerThread:3608 [system_monitor.py:finish():203] Stopping system monitor
2024-05-24 21:07:42,528 INFO    HandlerThread:3608 [interfaces.py:finish():200] Joined cpu monitor
2024-05-24 21:07:42,529 INFO    HandlerThread:3608 [interfaces.py:finish():200] Joined disk monitor
2024-05-24 21:07:42,530 INFO    SystemMonitor:3608 [interfaces.py:start():188] Started disk monitoring
2024-05-24 21:07:42,531 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-24 21:07:42,531 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-24 21:07:42,532 DEBUG   SystemMonitor:3608 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-24 21:07:42,534 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: resume
2024-05-24 21:07:42,542 INFO    HandlerThread:3608 [handler.py:handle_request_resume():715] starting system metrics thread
2024-05-24 21:07:42,542 DEBUG   SenderThread:3608 [sender.py:send():378] send: stats
2024-05-24 21:07:42,547 INFO    HandlerThread:3608 [system_monitor.py:start():194] Starting system monitor
2024-05-24 21:07:42,562 INFO    SystemMonitor:3608 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-24 21:07:42,564 DEBUG   HandlerThread:3608 [handler.py:handle_request():158] handle_request: pause
2024-05-24 21:07:42,564 INFO    HandlerThread:3608 [handler.py:handle_request_pause():724] stopping system metrics thread
